Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue,Hand Covering Mouth
2024-12-05 15:19:07,0.26,0.35,90.0,33.33,10,No Fatigue,No
2024-12-05 15:19:07,0.26,0.35,89.1,33.33,10,No Fatigue,No
2024-12-05 15:19:07,0.24,0.35,88.18,30.0,10,No Fatigue,No
2024-12-05 15:19:08,0.13,0.33,85.6,33.33,10,No Fatigue,No
2024-12-05 15:19:08,0.18,0.33,85.67,36.67,10,No Fatigue,No
2024-12-05 15:19:08,0.22,0.31,87.4,40.0,10,No Fatigue,No
2024-12-05 15:19:08,0.23,0.3,87.58,40.0,10,No Fatigue,No
2024-12-05 15:19:08,0.21,0.31,86.86,40.0,10,No Fatigue,No
2024-12-05 15:19:08,0.18,0.47,93.22,40.0,10,No Fatigue,No
2024-12-05 15:19:08,0.2,0.36,90.0,43.33,10,No Fatigue,No
2024-12-05 15:19:09,0.19,0.33,88.59,43.33,10,No Fatigue,No
2024-12-05 15:19:09,0.18,0.31,88.57,43.33,10,No Fatigue,No
2024-12-05 15:19:09,0.17,0.31,88.57,43.33,10,No Fatigue,No
2024-12-05 15:19:09,0.16,0.31,87.14,46.67,10,No Fatigue,No
2024-12-05 15:19:09,0.19,0.33,87.14,50.0,10,No Fatigue,No
2024-12-05 15:19:09,0.15,0.26,86.86,53.33,10,No Fatigue,No
2024-12-05 15:19:10,0.26,0.33,89.18,53.33,10,No Fatigue,No
2024-12-05 15:19:10,0.27,0.28,87.51,50.0,10,No Fatigue,No
2024-12-05 15:19:10,0.29,0.34,87.58,50.0,10,No Fatigue,No
2024-12-05 15:19:10,0.3,0.28,86.63,46.67,10,No Fatigue,No
2024-12-05 15:19:10,0.26,0.28,88.34,43.33,10,No Fatigue,No
2024-12-05 15:19:10,0.12,0.28,88.26,46.67,10,No Fatigue,No
2024-12-05 15:19:10,0.24,0.38,87.51,46.67,10,No Fatigue,No
2024-12-05 15:19:11,0.16,0.4,85.97,50.0,10,No Fatigue,No
2024-12-05 15:19:11,0.24,0.38,87.47,50.0,10,No Fatigue,No
2024-12-05 15:19:11,0.25,0.31,85.6,50.0,10,No Fatigue,No
2024-12-05 15:19:11,0.23,0.31,87.36,46.67,10,No Fatigue,No
2024-12-05 15:19:11,0.22,0.3,86.42,50.0,10,No Fatigue,No
2024-12-05 15:19:11,0.21,0.29,86.48,53.33,10,No Fatigue,No
2024-12-05 15:19:12,0.24,0.28,85.67,53.33,10,No Fatigue,No
2024-12-05 15:19:12,0.28,0.26,84.88,53.33,10,No Fatigue,No
2024-12-05 15:19:12,0.27,0.29,86.63,53.33,10,No Fatigue,No
2024-12-05 15:19:12,0.23,0.28,86.58,53.33,10,No Fatigue,No
2024-12-05 15:19:12,0.1,0.29,85.73,53.33,10,No Fatigue,No
2024-12-05 15:19:12,0.13,0.34,80.13,53.33,10,No Fatigue,No
2024-12-05 15:19:13,0.13,0.27,79.0,53.33,10,No Fatigue,No
2024-12-05 15:19:13,0.18,0.26,77.74,56.67,10,No Fatigue,No
2024-12-05 15:19:13,0.29,0.3,83.19,53.33,10,No Fatigue,No
2024-12-05 15:19:13,0.24,0.26,81.51,50.0,10,No Fatigue,No
2024-12-05 15:19:13,0.16,0.27,81.51,50.0,10,No Fatigue,No
2024-12-05 15:19:13,0.28,0.27,87.44,46.67,10,No Fatigue,No
2024-12-05 15:19:13,0.3,0.29,87.44,43.33,10,No Fatigue,No
2024-12-05 15:19:14,0.22,0.28,84.81,43.33,10,No Fatigue,No
2024-12-05 15:19:14,0.27,0.3,90.87,40.0,10,No Fatigue,No
2024-12-05 15:19:14,0.26,0.27,89.14,36.67,10,No Fatigue,No
2024-12-05 15:19:14,0.3,0.31,95.88,33.33,10,No Fatigue,No
2024-12-05 15:19:14,0.29,0.33,91.64,33.33,10,No Fatigue,No
2024-12-05 15:19:14,0.29,0.33,87.61,33.33,10,No Fatigue,No
2024-12-05 15:19:14,0.18,0.32,89.2,36.67,10,No Fatigue,No
2024-12-05 15:19:15,0.17,0.37,88.39,40.0,10,No Fatigue,No
2024-12-05 15:19:15,0.19,0.27,82.57,43.33,10,No Fatigue,No
2024-12-05 15:19:15,0.19,0.35,87.65,43.33,10,No Fatigue,No
2024-12-05 15:19:15,0.19,0.32,87.03,46.67,10,No Fatigue,No
2024-12-05 15:19:15,0.26,0.39,90.0,43.33,10,No Fatigue,No
2024-12-05 15:19:15,0.26,0.49,93.41,43.33,10,No Fatigue,No
2024-12-05 15:19:16,0.22,0.41,92.6,46.67,10,No Fatigue,No
2024-12-05 15:19:16,0.21,0.42,93.25,50.0,10,No Fatigue,No
2024-12-05 15:19:16,0.18,0.43,93.22,50.0,10,No Fatigue,No
2024-12-05 15:19:16,0.18,0.38,92.57,50.0,10,No Fatigue,No
2024-12-05 15:19:16,0.2,0.39,91.3,53.33,10,No Fatigue,No
2024-12-05 15:19:16,0.19,0.38,88.6,56.67,10,No Fatigue,No
2024-12-05 15:19:16,0.2,0.38,88.64,60.0,10,No Fatigue,No
2024-12-05 15:19:17,0.21,0.42,91.33,63.33,10,No Fatigue,No
2024-12-05 15:19:17,0.21,0.4,92.07,63.33,10,No Fatigue,No
2024-12-05 15:19:17,0.22,0.46,94.45,63.33,10,No Fatigue,No
2024-12-05 15:19:17,0.27,0.25,90.0,60.0,10,No Fatigue,No
2024-12-05 15:19:17,0.26,0.29,93.75,56.67,10,No Fatigue,No
2024-12-05 15:19:17,0.2,0.57,95.65,60.0,10,Yawning Detected,No
2024-12-05 15:19:18,0.2,0.52,93.22,63.33,10,Yawning Detected,No
2024-12-05 15:19:18,0.2,0.53,93.77,63.33,10,Yawning Detected,No
2024-12-05 15:19:18,0.22,0.41,90.69,66.67,10,No Fatigue,No
2024-12-05 15:19:18,0.27,0.24,84.29,66.67,10,No Fatigue,No
2024-12-05 15:19:18,0.2,0.41,87.37,66.67,10,No Fatigue,No
2024-12-05 15:19:18,0.24,0.27,84.38,66.67,10,No Fatigue,No
2024-12-05 15:19:18,0.24,0.24,79.05,66.67,10,No Fatigue,No
2024-12-05 15:19:19,0.26,0.26,80.84,66.67,10,No Fatigue,No
2024-12-05 15:19:19,0.26,0.27,81.74,66.67,10,No Fatigue,No
2024-12-05 15:19:19,0.27,0.26,82.53,66.67,10,No Fatigue,No
2024-12-05 15:19:19,0.24,0.26,80.84,63.33,10,No Fatigue,No
2024-12-05 15:19:19,0.28,0.27,80.1,60.0,10,No Fatigue,No
2024-12-05 15:19:19,0.19,0.52,88.21,60.0,10,Yawning Detected,No
2024-12-05 15:19:19,0.18,0.5,86.27,60.0,10,No Fatigue,No
2024-12-05 15:19:20,0.25,0.28,80.25,56.67,10,No Fatigue,No
2024-12-05 15:19:20,0.17,0.19,85.07,60.0,10,No Fatigue,No
2024-12-05 15:19:20,0.24,0.28,81.25,60.0,10,No Fatigue,No
2024-12-05 15:19:20,0.26,0.26,87.36,56.67,10,No Fatigue,No
2024-12-05 15:19:20,0.15,0.24,88.15,56.67,10,No Fatigue,No
2024-12-05 15:19:20,0.29,0.48,90.74,53.33,10,No Fatigue,No
2024-12-05 15:19:20,0.24,0.22,79.43,50.0,10,No Fatigue,No
2024-12-05 15:19:21,0.21,0.67,91.15,50.0,10,Yawning Detected,No
2024-12-05 15:19:21,0.21,0.31,83.29,50.0,10,No Fatigue,No
2024-12-05 15:19:21,0.23,0.31,88.36,50.0,10,No Fatigue,No
2024-12-05 15:19:21,0.23,0.35,88.41,50.0,10,No Fatigue,No
2024-12-05 15:19:21,0.22,0.32,89.19,50.0,10,No Fatigue,No
2024-12-05 15:19:21,0.23,0.37,89.19,50.0,10,No Fatigue,No
2024-12-05 15:19:21,0.23,0.33,90.81,53.33,10,No Fatigue,No
2024-12-05 15:19:22,0.26,0.34,90.82,53.33,10,No Fatigue,No
2024-12-05 15:19:22,0.25,0.33,90.0,50.0,10,No Fatigue,No
2024-12-05 15:19:22,0.25,0.32,92.42,46.67,10,No Fatigue,No
2024-12-05 15:19:22,0.26,0.36,91.61,43.33,10,No Fatigue,No
2024-12-05 15:19:22,0.24,0.32,93.18,40.0,10,No Fatigue,No
2024-12-05 15:19:22,0.25,0.31,91.59,40.0,10,No Fatigue,No
2024-12-05 15:19:22,0.23,0.32,91.61,40.0,10,No Fatigue,No
2024-12-05 15:19:23,0.23,0.31,91.66,40.0,10,No Fatigue,No
2024-12-05 15:19:23,0.22,0.31,91.66,43.33,10,No Fatigue,No
2024-12-05 15:19:23,0.2,0.56,93.54,46.67,10,Yawning Detected,No
2024-12-05 15:19:23,0.2,0.31,93.29,50.0,10,No Fatigue,No
2024-12-05 15:19:23,0.11,0.21,94.18,53.33,10,No Fatigue,No
2024-12-05 15:19:23,0.13,0.29,92.83,56.67,10,No Fatigue,No
2024-12-05 15:19:24,0.15,0.22,93.01,60.0,10,No Fatigue,No
2024-12-05 15:19:24,0.19,0.21,93.01,60.0,10,No Fatigue,No
2024-12-05 15:19:24,0.21,0.25,91.55,60.0,10,No Fatigue,No
2024-12-05 15:19:24,0.21,0.24,90.77,63.33,10,No Fatigue,No
2024-12-05 15:19:24,0.24,0.25,91.57,60.0,10,No Fatigue,No
2024-12-05 15:19:24,0.25,0.26,88.45,60.0,10,No Fatigue,No
2024-12-05 15:19:24,0.25,0.23,89.23,60.0,10,No Fatigue,No
2024-12-05 15:19:25,0.26,0.25,90.78,56.67,10,No Fatigue,No
2024-12-05 15:19:25,0.26,0.25,90.77,56.67,10,No Fatigue,No
2024-12-05 15:19:25,0.27,0.25,91.57,56.67,10,No Fatigue,No
2024-12-05 15:19:25,0.23,0.26,92.29,56.67,10,No Fatigue,No
2024-12-05 15:19:25,0.23,0.29,90.7,56.67,10,No Fatigue,No
2024-12-05 15:19:25,0.21,0.34,91.3,56.67,10,No Fatigue,No
2024-12-05 15:19:25,0.23,0.48,91.83,56.67,10,No Fatigue,No
2024-12-05 15:19:26,0.25,0.48,92.41,53.33,10,No Fatigue,No
2024-12-05 15:19:26,0.23,0.48,92.95,50.0,10,No Fatigue,No
2024-12-05 15:19:26,0.24,0.22,88.98,46.67,10,No Fatigue,No
2024-12-05 15:19:26,0.24,0.26,88.98,46.67,10,No Fatigue,No
2024-12-05 15:19:26,0.22,0.26,90.0,50.0,10,No Fatigue,No
2024-12-05 15:19:26,0.21,0.23,88.99,53.33,10,No Fatigue,No
2024-12-05 15:19:26,0.22,0.22,88.98,56.67,10,No Fatigue,No
2024-12-05 15:19:27,0.23,0.24,88.98,60.0,10,No Fatigue,No
2024-12-05 15:19:27,0.21,0.5,92.92,63.33,10,No Fatigue,No
2024-12-05 15:19:27,0.2,0.44,93.04,63.33,10,No Fatigue,No
2024-12-05 15:19:27,0.21,0.24,89.03,66.67,10,No Fatigue,No
2024-12-05 15:19:27,0.24,0.26,90.0,63.33,10,No Fatigue,No
2024-12-05 15:19:27,0.2,0.28,88.06,63.33,10,No Fatigue,No
2024-12-05 15:19:28,0.22,0.23,88.06,63.33,10,No Fatigue,No
2024-12-05 15:19:28,0.2,0.23,87.04,63.33,10,No Fatigue,No
2024-12-05 15:19:28,0.21,0.25,89.03,63.33,10,No Fatigue,No
2024-12-05 15:19:28,0.22,0.28,90.0,63.33,10,No Fatigue,No
2024-12-05 15:19:28,0.22,0.31,90.0,63.33,10,No Fatigue,No
2024-12-05 15:19:28,0.24,0.31,90.0,60.0,10,No Fatigue,No
2024-12-05 15:19:28,0.24,0.31,89.14,56.67,10,No Fatigue,No
2024-12-05 15:19:29,0.24,0.28,90.9,56.67,10,No Fatigue,No
2024-12-05 15:19:29,0.21,0.44,91.83,60.0,10,No Fatigue,No
2024-12-05 15:19:29,0.26,0.29,94.88,60.0,10,No Fatigue,No
2024-12-05 15:19:29,0.25,0.27,93.67,60.0,10,No Fatigue,No
2024-12-05 15:19:29,0.28,0.27,95.06,60.0,10,No Fatigue,No
2024-12-05 15:19:29,0.28,0.32,90.66,60.0,10,No Fatigue,No
2024-12-05 15:19:29,0.33,0.47,92.46,56.67,10,No Fatigue,No
2024-12-05 15:19:30,0.27,0.49,93.65,53.33,10,No Fatigue,No
2024-12-05 15:19:30,0.27,0.41,93.14,50.0,10,No Fatigue,No
2024-12-05 15:19:30,0.29,0.28,95.06,46.67,10,No Fatigue,No
2024-12-05 15:19:30,0.26,0.29,92.32,46.67,10,No Fatigue,No
2024-12-05 15:19:30,0.22,0.27,87.58,50.0,10,No Fatigue,No
2024-12-05 15:19:30,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:19:31,0.27,0.28,88.12,50.0,10,No Fatigue,No
2024-12-05 15:19:31,0.27,0.24,98.26,50.0,10,No Fatigue,No
2024-12-05 15:19:31,0.18,0.28,93.75,50.0,10,No Fatigue,No
2024-12-05 15:19:31,0.29,0.28,93.47,46.67,10,No Fatigue,No
2024-12-05 15:19:31,0.31,0.28,92.53,43.33,10,No Fatigue,No
2024-12-05 15:19:31,0.29,0.35,90.82,40.0,10,No Fatigue,No
2024-12-05 15:19:31,0.29,0.39,89.19,36.67,10,No Fatigue,No
2024-12-05 15:19:32,0.25,0.38,89.23,33.33,10,No Fatigue,No
2024-12-05 15:19:32,0.21,0.49,90.0,33.33,10,No Fatigue,No
2024-12-05 15:19:32,0.23,0.51,89.31,33.33,10,Yawning Detected,No
2024-12-05 15:19:32,0.22,0.51,87.93,33.33,10,Yawning Detected,No
2024-12-05 15:19:32,0.2,0.52,88.65,33.33,10,Yawning Detected,No
2024-12-05 15:19:32,0.21,0.5,88.41,33.33,10,No Fatigue,No
2024-12-05 15:19:32,0.21,0.5,90.77,33.33,10,Yawning Detected,No
2024-12-05 15:19:33,0.23,0.51,90.0,33.33,10,Yawning Detected,No
