2024-12-11 22:25:56,0.18,0.28,87.58,20.0,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:57,0.26,0.34,90.0,20.0,0,No Fatigue,0.14,Not Yawning
2024-12-11 22:25:58,0.2,0.34,88.43,26.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:25:59,0.22,0.27,89.17,36.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:26:01,0.28,0.42,88.55,40.0,0,No Fatigue,0.13,Not Yawning
2024-12-11 22:26:02,0.28,0.22,91.61,40.0,0,No Fatigue,0.15,Not Yawning
2024-12-11 22:26:03,0.28,0.33,89.19,40.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:26:04,0.27,0.33,90.0,40.0,0,No Fatigue,0.19,Not Yawning
2024-12-11 22:26:05,0.28,0.33,91.61,36.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:26:07,0.28,0.32,90.0,33.33,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:26:08,0.25,0.34,91.64,26.67,0,No Fatigue,0.17,Not Yawning
2024-12-11 22:26:09,0.28,0.31,90.82,23.33,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:26:10,0.28,0.32,90.84,13.33,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:26:11,0.22,0.33,91.64,6.67,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:26:27,0.26,0.33,95.12,6.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:26:29,0.27,0.28,93.32,10.0,0,No Fatigue,0.18,Not Yawning
2024-12-11 22:26:30,0.23,0.41,94.09,16.67,0,No Fatigue,0.16,Not Yawning
2024-12-11 22:26:35,0.3,0.34,90.0,16.67,0,No Fatigue,0.17,Not Yawning
