Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue
2024-12-05 15:02:51,0.27,0.27,101.31,30.0,8,No Fatigue,No
2024-12-05 15:02:52,0.25,0.34,108.19,26.67,8,No Fatigue,No
2024-12-05 15:02:52,0.23,0.34,110.11,23.33,8,No Fatigue,No
2024-12-05 15:02:52,0.2,0.24,102.77,23.33,8,No Fatigue,No
2024-12-05 15:02:52,0.27,0.27,104.89,20.0,8,No Fatigue,No
2024-12-05 15:02:52,0.25,0.27,97.51,23.33,9,No Fatigue,No
2024-12-05 15:02:52,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:52,0.25,0.28,102.09,23.33,9,No Fatigue,No
2024-12-05 15:02:53,0.34,0.35,95.71,23.33,9,No Fatigue,No
2024-12-05 15:02:53,0.31,0.34,98.29,23.33,9,No Fatigue,No
2024-12-05 15:02:53,0.33,0.4,111.18,23.33,9,No Fatigue,No
2024-12-05 15:02:53,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:53,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:53,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:54,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:54,0.28,0.37,80.07,23.33,9,No Fatigue,No
2024-12-05 15:02:54,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:54,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:54,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:54,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:54,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:55,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:55,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:55,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:55,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:55,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:55,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:56,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:56,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:56,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:56,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:56,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:56,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:57,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:57,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:57,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:57,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:57,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:57,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:58,0.27,0.32,97.37,26.67,9,No Fatigue,No
2024-12-05 15:02:58,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:58,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:58,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:58,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:58,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:58,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:59,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:59,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:59,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:59,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:59,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:02:59,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:00,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:00,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:00,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:00,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:00,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:00,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:01,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:01,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:01,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:01,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:01,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:01,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:02,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:02,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:02,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:02,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:02,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:02,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:03,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:03,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:03,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:03,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:03,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:03,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:04,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:04,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:04,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:04,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:04,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:04,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:05,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:05,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:05,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:05,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:05,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:06,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:06,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:06,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:06,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:06,0.26,0.34,97.13,53.33,9,No Fatigue,No
2024-12-05 15:03:06,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:07,0.3,0.42,106.46,53.33,8,No Fatigue,No
2024-12-05 15:03:07,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:07,0.28,0.37,98.25,56.67,9,No Fatigue,No
2024-12-05 15:03:07,0.26,0.47,98.69,56.67,9,No Fatigue,No
2024-12-05 15:03:07,0.22,0.3,105.26,56.67,9,No Fatigue,No
2024-12-05 15:03:07,0.24,0.34,105.42,56.67,9,No Fatigue,No
2024-12-05 15:03:08,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:08,0.28,0.42,108.63,56.67,10,No Fatigue,No
2024-12-05 15:03:08,0.34,0.41,106.7,56.67,10,No Fatigue,No
2024-12-05 15:03:08,0.26,0.33,104.04,56.67,10,No Fatigue,No
2024-12-05 15:03:08,0.29,0.38,108.43,56.67,10,No Fatigue,No
2024-12-05 15:03:08,0.38,0.35,107.46,56.67,10,No Fatigue,No
2024-12-05 15:03:08,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:09,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:10,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:10,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:10,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:10,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:10,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:10,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:11,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:11,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:11,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:11,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:11,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:11,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:12,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:12,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:12,0.38,0.55,119.39,60.0,10,Yawning Detected,No
2024-12-05 15:03:12,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:12,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:12,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:13,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:13,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:13,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:13,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:13,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:13,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:13,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:14,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:14,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:14,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:14,0.27,0.43,109.98,60.0,10,No Fatigue,No
2024-12-05 15:03:14,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:14,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:15,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:15,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:15,0.34,0.33,115.17,56.67,10,No Fatigue,No
2024-12-05 15:03:15,0.28,0.31,115.99,53.33,10,No Fatigue,No
2024-12-05 15:03:15,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:16,0.28,0.36,113.03,50.0,10,No Fatigue,No
2024-12-05 15:03:16,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:16,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:16,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:16,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:16,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:16,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:17,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:17,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:17,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:17,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:17,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:17,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:18,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:18,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:18,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:18,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:18,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:18,0.26,0.24,110.46,43.33,10,No Fatigue,No
2024-12-05 15:03:19,0.28,0.42,109.18,40.0,10,No Fatigue,No
2024-12-05 15:03:19,0.3,0.33,101.31,40.0,10,No Fatigue,No
2024-12-05 15:03:19,0.25,0.27,97.94,40.0,10,No Fatigue,No
2024-12-05 15:03:19,0.36,0.4,97.26,36.67,10,No Fatigue,No
2024-12-05 15:03:19,0.26,0.36,93.05,36.67,10,No Fatigue,No
2024-12-05 15:03:19,0.23,0.34,98.75,40.0,10,No Fatigue,No
2024-12-05 15:03:19,0.25,0.36,96.84,40.0,10,No Fatigue,No
2024-12-05 15:03:20,0.25,0.37,97.31,40.0,10,No Fatigue,No
2024-12-05 15:03:20,0.21,0.27,94.24,43.33,10,No Fatigue,No
2024-12-05 15:03:20,0.28,0.39,102.38,40.0,10,No Fatigue,No
2024-12-05 15:03:20,0.27,0.33,96.25,36.67,10,No Fatigue,No
2024-12-05 15:03:20,0.29,0.3,99.23,33.33,10,No Fatigue,No
2024-12-05 15:03:20,0.27,0.26,98.04,30.0,10,No Fatigue,No
2024-12-05 15:03:21,0.27,0.25,102.53,26.67,10,No Fatigue,No
2024-12-05 15:03:21,0.27,0.33,101.96,26.67,10,No Fatigue,No
2024-12-05 15:03:21,0.27,0.31,100.91,20.0,10,No Fatigue,No
2024-12-05 15:03:21,0.25,0.3,100.01,20.0,10,No Fatigue,No
2024-12-05 15:03:21,0.24,0.21,99.57,16.67,10,No Fatigue,No
2024-12-05 15:03:21,0.27,0.23,103.55,13.33,10,No Fatigue,No
2024-12-05 15:03:22,0.27,0.26,104.35,13.33,10,No Fatigue,No
2024-12-05 15:03:22,0.27,0.34,102.89,13.33,10,No Fatigue,No
2024-12-05 15:03:22,0.27,0.28,104.51,10.0,10,No Fatigue,No
2024-12-05 15:03:22,0.32,0.34,103.57,10.0,10,No Fatigue,No
2024-12-05 15:03:22,0.26,0.33,106.39,10.0,10,No Fatigue,No
2024-12-05 15:03:22,0.27,0.31,107.43,10.0,10,No Fatigue,No
2024-12-05 15:03:23,0.23,0.33,103.45,10.0,10,No Fatigue,No
2024-12-05 15:03:23,0.26,0.37,104.74,10.0,10,No Fatigue,No
2024-12-05 15:03:23,0.23,0.34,102.86,10.0,10,No Fatigue,No
2024-12-05 15:03:23,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:23,0.3,0.47,103.88,10.0,10,No Fatigue,No
2024-12-05 15:03:23,0.31,0.3,100.95,6.67,10,No Fatigue,No
2024-12-05 15:03:24,0.34,0.31,100.62,3.33,10,No Fatigue,No
2024-12-05 15:03:24,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:24,0.31,0.36,99.0,3.33,10,No Fatigue,No
2024-12-05 15:03:24,0.29,0.31,103.59,3.33,10,No Fatigue,No
2024-12-05 15:03:24,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:24,0.34,0.3,109.41,0.0,10,No Fatigue,No
2024-12-05 15:03:24,0.33,0.36,106.76,0.0,10,No Fatigue,No
2024-12-05 15:03:25,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:25,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:25,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:25,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:25,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:25,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:26,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:26,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:26,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:26,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:26,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:26,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:28,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:28,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:28,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:28,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:28,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:28,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:28,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:29,0.29,0.48,97.51,10.0,10,No Fatigue,Yes
2024-12-05 15:03:29,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:29,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:29,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:29,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:29,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:30,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:30,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:30,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:30,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:30,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:30,0.28,0.48,84.17,13.33,10,No Fatigue,Yes
2024-12-05 15:03:31,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:31,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:31,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:31,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:31,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:31,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:32,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:32,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:32,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:32,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:32,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:32,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:32,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:33,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:33,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:33,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:33,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:33,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:33,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:34,0.25,0.21,100.44,26.67,10,No Fatigue,No
2024-12-05 15:03:34,0.27,0.4,81.87,26.67,10,No Fatigue,No
2024-12-05 15:03:34,0.31,0.25,102.94,30.0,10,No Fatigue,No
2024-12-05 15:03:34,0.3,0.36,96.09,30.0,10,No Fatigue,No
2024-12-05 15:03:34,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:34,0.35,0.45,99.46,30.0,10,No Fatigue,No
2024-12-05 15:03:34,0.29,0.28,104.22,30.0,10,No Fatigue,No
2024-12-05 15:03:35,0.3,0.27,104.22,33.33,10,No Fatigue,No
2024-12-05 15:03:35,0.33,0.45,92.86,33.33,10,No Fatigue,No
2024-12-05 15:03:35,0.3,0.28,103.16,33.33,10,No Fatigue,No
2024-12-05 15:03:35,0.3,0.49,97.4,33.33,10,No Fatigue,No
2024-12-05 15:03:35,0.26,0.42,102.77,36.67,10,No Fatigue,No
2024-12-05 15:03:35,0.3,0.46,105.4,36.67,10,No Fatigue,No
2024-12-05 15:03:36,0.31,0.4,105.73,36.67,10,No Fatigue,No
2024-12-05 15:03:36,0.32,0.43,104.98,36.67,10,No Fatigue,No
2024-12-05 15:03:36,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:36,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:36,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:36,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:36,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:37,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:37,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:37,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:37,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:37,0.32,0.41,100.57,33.33,10,No Fatigue,No
2024-12-05 15:03:38,0.28,0.45,102.61,33.33,10,No Fatigue,No
2024-12-05 15:03:38,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:38,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:38,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:38,0.27,0.35,105.07,33.33,10,No Fatigue,No
2024-12-05 15:03:38,0.32,0.29,97.83,33.33,10,No Fatigue,No
2024-12-05 15:03:39,0.35,0.26,87.61,30.0,10,No Fatigue,No
2024-12-05 15:03:39,0.29,0.45,103.84,23.33,10,No Fatigue,No
2024-12-05 15:03:39,0.31,0.34,106.82,20.0,10,No Fatigue,No
2024-12-05 15:03:39,0.32,0.29,108.02,20.0,10,No Fatigue,No
2024-12-05 15:03:39,0.33,0.31,107.62,20.0,10,No Fatigue,No
2024-12-05 15:03:39,0.31,0.36,107.43,16.67,10,No Fatigue,No
2024-12-05 15:03:40,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:40,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:40,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:40,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:40,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:40,0.18,0.36,104.51,23.33,10,No Fatigue,No
2024-12-05 15:03:40,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:41,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:41,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:41,0.23,0.31,106.82,30.0,10,No Fatigue,No
2024-12-05 15:03:41,0.18,0.32,106.7,30.0,10,No Fatigue,No
2024-12-05 15:03:41,0.25,0.23,108.23,30.0,10,No Fatigue,No
2024-12-05 15:03:41,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:03:42,0.24,0.38,95.77,30.0,10,No Fatigue,No
2024-12-05 15:03:42,0.27,0.34,96.16,33.33,10,No Fatigue,No
2024-12-05 15:03:42,0.33,0.38,97.33,33.33,10,No Fatigue,No
2024-12-05 15:03:42,0.31,0.26,98.84,30.0,10,No Fatigue,No
2024-12-05 15:03:42,0.27,0.25,101.56,30.0,10,No Fatigue,No
2024-12-05 15:03:42,0.26,0.23,99.57,30.0,10,No Fatigue,No
2024-12-05 15:03:43,0.27,0.25,101.06,33.33,10,No Fatigue,No
2024-12-05 15:03:43,0.34,0.32,97.96,33.33,10,No Fatigue,No
2024-12-05 15:03:43,0.22,0.23,100.3,33.33,10,No Fatigue,No
2024-12-05 15:03:43,0.17,0.2,100.81,36.67,10,No Fatigue,No
2024-12-05 15:03:43,0.28,0.22,98.47,33.33,10,No Fatigue,No
2024-12-05 15:03:43,0.24,0.45,107.8,33.33,10,No Fatigue,No
2024-12-05 15:03:44,0.23,0.23,101.59,33.33,10,No Fatigue,No
2024-12-05 15:03:44,0.24,0.33,103.52,33.33,10,No Fatigue,No
2024-12-05 15:03:44,0.24,0.39,104.71,33.33,10,No Fatigue,No
2024-12-05 15:03:44,0.25,0.32,104.66,33.33,10,No Fatigue,No
2024-12-05 15:03:44,0.28,0.37,108.95,36.67,10,No Fatigue,No
2024-12-05 15:03:44,0.23,0.32,106.99,36.67,10,No Fatigue,No
2024-12-05 15:03:44,0.21,0.27,106.26,40.0,10,No Fatigue,No
2024-12-05 15:03:45,0.22,0.32,105.4,43.33,10,No Fatigue,No
2024-12-05 15:03:45,0.3,0.35,108.7,40.0,10,No Fatigue,No
2024-12-05 15:03:45,0.32,0.29,98.25,33.33,10,No Fatigue,No
2024-12-05 15:03:45,0.3,0.41,109.21,30.0,10,No Fatigue,No
2024-12-05 15:03:45,0.33,0.42,110.56,26.67,10,No Fatigue,No
2024-12-05 15:03:46,0.25,0.4,107.93,26.67,10,No Fatigue,No
2024-12-05 15:03:46,0.26,0.44,107.9,26.67,10,No Fatigue,No
2024-12-05 15:03:46,0.25,0.43,107.9,23.33,10,No Fatigue,No
