Timestamp,EAR,MOR,Tilt Angle,PERCLOS,FOM,Fatigue,Hand Covering Mouth
2024-12-05 15:10:23,0.33,0.37,90.87,50.0,9,No Fatigue,No
2024-12-05 15:10:24,0.22,0.51,84.04,53.33,10,Yawning Detected,No
2024-12-05 15:10:25,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:25,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:26,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:26,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:26,0.38,0.5,82.09,63.33,10,Yawning Detected,No
2024-12-05 15:10:26,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:27,N/A,0.0,N/A,N/A,N/A,No Fatigue,No
2024-12-05 15:10:27,0.33,0.34,89.08,70.0,10,No Fatigue,No
2024-12-05 15:10:28,0.32,0.24,90.0,70.0,10,No Fatigue,No
2024-12-05 15:10:28,0.35,0.37,89.14,66.67,10,No Fatigue,No
2024-12-05 15:10:28,0.34,0.35,90.0,66.67,10,No Fatigue,No
2024-12-05 15:10:28,0.36,0.24,91.02,63.33,10,No Fatigue,No
2024-12-05 15:10:29,0.34,0.35,89.13,63.33,10,No Fatigue,No
2024-12-05 15:10:29,0.32,0.27,89.09,63.33,10,No Fatigue,No
2024-12-05 15:10:29,0.35,0.32,90.0,63.33,10,No Fatigue,No
2024-12-05 15:10:29,0.37,0.34,91.76,66.67,10,No Fatigue,No
2024-12-05 15:10:30,0.32,0.32,91.74,63.33,10,No Fatigue,No
2024-12-05 15:10:30,0.34,0.38,91.68,60.0,10,No Fatigue,No
2024-12-05 15:10:31,0.29,0.56,96.05,53.33,10,Yawning Detected,No
2024-12-05 15:10:31,0.36,0.33,94.14,40.0,10,No Fatigue,No
2024-12-05 15:10:32,0.29,0.42,90.73,43.33,10,No Fatigue,No
2024-12-05 15:10:32,0.27,0.36,93.63,43.33,10,No Fatigue,No
2024-12-05 15:10:32,0.2,0.34,98.13,36.67,10,No Fatigue,No
2024-12-05 15:10:33,0.35,0.29,97.02,36.67,10,No Fatigue,No
2024-12-05 15:10:33,0.33,0.4,93.22,36.67,10,No Fatigue,No
2024-12-05 15:10:33,0.33,0.26,90.0,36.67,10,No Fatigue,No
2024-12-05 15:10:33,0.3,0.29,89.16,33.33,10,No Fatigue,No
2024-12-05 15:10:34,0.32,0.25,88.18,30.0,10,No Fatigue,No
2024-12-05 15:10:34,0.3,0.26,86.19,26.67,10,No Fatigue,No
2024-12-05 15:10:34,0.35,0.19,89.17,23.33,10,No Fatigue,No
2024-12-05 15:10:34,0.37,0.22,95.79,23.33,10,No Fatigue,No
2024-12-05 15:10:34,0.27,0.24,84.04,20.0,10,No Fatigue,No
2024-12-05 15:10:35,0.24,0.17,88.34,20.0,10,No Fatigue,No
2024-12-05 15:10:35,0.22,0.26,87.55,23.33,10,No Fatigue,No
2024-12-05 15:10:35,0.23,0.32,88.43,26.67,10,No Fatigue,No
2024-12-05 15:10:35,0.23,0.22,89.14,30.0,10,No Fatigue,No
2024-12-05 15:10:36,0.27,0.41,88.64,30.0,10,No Fatigue,No
2024-12-05 15:10:36,0.25,0.38,89.31,30.0,10,No Fatigue,No
2024-12-05 15:10:36,0.26,0.48,88.73,30.0,10,No Fatigue,No
2024-12-05 15:10:36,0.25,0.43,90.0,30.0,10,No Fatigue,No
2024-12-05 15:10:36,0.26,0.4,88.71,26.67,10,No Fatigue,No
2024-12-05 15:10:37,0.27,0.46,88.11,23.33,10,No Fatigue,No
2024-12-05 15:10:37,0.21,0.33,88.43,26.67,10,No Fatigue,No
2024-12-05 15:10:37,0.24,0.34,89.27,26.67,10,No Fatigue,No
2024-12-05 15:10:37,0.22,0.3,88.41,30.0,10,No Fatigue,No
2024-12-05 15:10:37,0.21,0.3,90.78,33.33,10,No Fatigue,No
2024-12-05 15:10:38,0.26,0.4,86.67,33.33,10,No Fatigue,No
2024-12-05 15:10:38,0.21,0.32,88.41,36.67,10,No Fatigue,No
